,_id,idUsuario,tipo,estado,foliointerno,fechaEmision,fechaCierre,priceKey,Productos.idProducto,Productos.idLocal,Productos.unidades,Productos.precioUnitario,Productos.cantidad,Productos.importe,Especificaciones._id,Especificaciones.idLocal,Especificaciones.estructura,Especificaciones.descripcion,Especificaciones.tipo,Especificaciones.calibreECT,Especificaciones.caraExterior,Especificaciones.largo,Especificaciones.ancho,Especificaciones.alto,Especificaciones.tipoUnion,Especificaciones.suaje,Usuario._id,Usuario.apellidoContacto,Usuario.nombreContacto,Usuario.email,Usuario.calle,Usuario.numero,Usuario.alcaldia_municipio,Usuario.ciudad,Usuario.cp,Usuario.rfc,Usuario.nivelAcceso,Usuario.razonSocial,Usuario.password
87,5fc94c7aeab151fb539d0ec9,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-207,2019-01-11,2019-01-30,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
88,5fc94c7aeab151fb539d0eca,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-214,2018-12-21,2019-01-09,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
89,5fc94c7aeab151fb539d0eca,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-214,2018-12-21,2019-01-09,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
90,5fc94c7aeab151fb539d0ecb,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-221,2018-11-30,2018-12-19,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
91,5fc94c7aeab151fb539d0ecb,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-221,2018-11-30,2018-12-19,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
92,5fc94c7aeab151fb539d0ecc,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-228,2018-11-09,2018-11-28,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
93,5fc94c7aeab151fb539d0ecc,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-228,2018-11-09,2018-11-28,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
94,5fc94c7aeab151fb539d0ecd,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-235,2018-10-19,2018-11-07,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
95,5fc94c7aeab151fb539d0ecd,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-235,2018-10-19,2018-11-07,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
96,5fc94c7aeab151fb539d0ece,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-242,2018-09-28,2018-10-17,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
97,5fc94c7aeab151fb539d0ece,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-242,2018-09-28,2018-10-17,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
98,5fc94c7aeab151fb539d0ecf,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-249,2018-09-07,2018-09-26,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
99,5fc94c7aeab151fb539d0ecf,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-249,2018-09-07,2018-09-26,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
100,5fc94c7aeab151fb539d0ed0,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-256,2018-08-17,2018-09-05,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
101,5fc94c7aeab151fb539d0ed0,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-256,2018-08-17,2018-09-05,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
102,5fc94c7aeab151fb539d0ed1,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-263,2018-07-27,2018-08-15,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
103,5fc94c7aeab151fb539d0ed1,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-263,2018-07-27,2018-08-15,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
104,5fc94c7aeab151fb539d0ed2,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-270,2018-07-06,2018-07-25,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
105,5fc94c7aeab151fb539d0ed2,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-270,2018-07-06,2018-07-25,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
106,5fc94c7beab151fb539d0ed3,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-277,2018-06-15,2018-07-04,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
107,5fc94c7beab151fb539d0ed3,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-277,2018-06-15,2018-07-04,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
108,5fc94c7beab151fb539d0ed4,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-284,2018-05-25,2018-06-13,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
109,5fc94c7beab151fb539d0ed4,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-284,2018-05-25,2018-06-13,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
110,5fc94c7beab151fb539d0ed5,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-291,2018-05-04,2018-05-23,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
111,5fc94c7beab151fb539d0ed5,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-291,2018-05-04,2018-05-23,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
112,5fc94c7beab151fb539d0ed6,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-298,2018-04-13,2018-05-02,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
113,5fc94c7beab151fb539d0ed6,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-298,2018-04-13,2018-05-02,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
114,5fc94c7beab151fb539d0ed7,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-305,2018-03-23,2018-04-11,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
115,5fc94c7beab151fb539d0ed7,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-305,2018-03-23,2018-04-11,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
116,5fc94c7beab151fb539d0ed8,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-312,2018-03-02,2018-03-21,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
117,5fc94c7beab151fb539d0ed8,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-312,2018-03-02,2018-03-21,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
118,5fc94c7beab151fb539d0ed9,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-319,2018-02-09,2018-02-28,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
119,5fc94c7beab151fb539d0ed9,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-319,2018-02-09,2018-02-28,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
120,5fc94c7beab151fb539d0eda,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-326,2018-01-19,2018-02-07,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
121,5fc94c7beab151fb539d0eda,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-326,2018-01-19,2018-02-07,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
122,5fc94c7beab151fb539d0edb,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-333,2017-12-29,2018-01-17,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
123,5fc94c7beab151fb539d0edb,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-333,2017-12-29,2018-01-17,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
124,5fc94c7beab151fb539d0edc,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-340,2017-12-08,2017-12-27,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
125,5fc94c7beab151fb539d0edc,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-340,2017-12-08,2017-12-27,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
126,5fc94c7beab151fb539d0edd,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-347,2017-11-17,2017-12-06,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
127,5fc94c7beab151fb539d0edd,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-347,2017-11-17,2017-12-06,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
128,5fc94c7ceab151fb539d0ede,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-354,2017-10-27,2017-11-15,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
129,5fc94c7ceab151fb539d0ede,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-354,2017-10-27,2017-11-15,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@quesito.com.mx,Calle,No. 43,Texcoco,Estado de México,56170,CCO81O31166O,USER,QUESITOS S.A. DE C.V.,e10adc3949ba59abbe56e057f20f883e
