,_id,idUsuario,tipo,estado,foliointerno,fechaEmision,fechaCierre,priceKey,Productos.idProducto,Productos.idLocal,Productos.unidades,Productos.precioUnitario,Productos.cantidad,Productos.importe,Especificaciones._id,Especificaciones.idLocal,Especificaciones.estructura,Especificaciones.descripcion,Especificaciones.tipo,Especificaciones.calibreECT,Especificaciones.caraExterior,Especificaciones.largo,Especificaciones.ancho,Especificaciones.alto,Especificaciones.tipoUnion,Especificaciones.suaje,Usuario._id,Usuario.apellidoContacto,Usuario.nombreContacto,Usuario.email,Usuario.calle,Usuario.numero,Usuario.alcaldia_municipio,Usuario.ciudad,Usuario.cp,Usuario.rfc,Usuario.nivelAcceso,Usuario.razonSocial
90,5fc94c7aeab151fb539d0eca,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-214,2018-12-21,2019-01-09,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
91,5fc94c7aeab151fb539d0eca,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-214,2018-12-21,2019-01-09,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
92,5fc94c7aeab151fb539d0ecb,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-221,2018-11-30,2018-12-19,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
93,5fc94c7aeab151fb539d0ecb,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-221,2018-11-30,2018-12-19,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
94,5fc94c7aeab151fb539d0ecc,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-228,2018-11-09,2018-11-28,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
95,5fc94c7aeab151fb539d0ecc,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-228,2018-11-09,2018-11-28,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
96,5fc94c7aeab151fb539d0ecd,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-235,2018-10-19,2018-11-07,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
97,5fc94c7aeab151fb539d0ecd,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-235,2018-10-19,2018-11-07,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
98,5fc94c7aeab151fb539d0ece,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-242,2018-09-28,2018-10-17,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
99,5fc94c7aeab151fb539d0ece,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-242,2018-09-28,2018-10-17,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
100,5fc94c7aeab151fb539d0ecf,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-249,2018-09-07,2018-09-26,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
101,5fc94c7aeab151fb539d0ecf,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-249,2018-09-07,2018-09-26,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
102,5fc94c7aeab151fb539d0ed0,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-256,2018-08-17,2018-09-05,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
103,5fc94c7aeab151fb539d0ed0,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-256,2018-08-17,2018-09-05,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
104,5fc94c7aeab151fb539d0ed1,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-263,2018-07-27,2018-08-15,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
105,5fc94c7aeab151fb539d0ed1,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-263,2018-07-27,2018-08-15,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
106,5fc94c7aeab151fb539d0ed2,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-270,2018-07-06,2018-07-25,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
107,5fc94c7aeab151fb539d0ed2,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-270,2018-07-06,2018-07-25,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
108,5fc94c7beab151fb539d0ed3,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-277,2018-06-15,2018-07-04,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
109,5fc94c7beab151fb539d0ed3,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-277,2018-06-15,2018-07-04,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
110,5fc94c7beab151fb539d0ed4,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-284,2018-05-25,2018-06-13,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
111,5fc94c7beab151fb539d0ed4,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-284,2018-05-25,2018-06-13,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
112,5fc94c7beab151fb539d0ed5,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-291,2018-05-04,2018-05-23,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
113,5fc94c7beab151fb539d0ed5,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-291,2018-05-04,2018-05-23,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
114,5fc94c7beab151fb539d0ed6,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-298,2018-04-13,2018-05-02,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
115,5fc94c7beab151fb539d0ed6,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-298,2018-04-13,2018-05-02,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
116,5fc94c7beab151fb539d0ed7,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-305,2018-03-23,2018-04-11,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
117,5fc94c7beab151fb539d0ed7,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-305,2018-03-23,2018-04-11,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
118,5fc94c7beab151fb539d0ed8,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-312,2018-03-02,2018-03-21,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
119,5fc94c7beab151fb539d0ed8,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-312,2018-03-02,2018-03-21,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
120,5fc94c7beab151fb539d0ed9,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-319,2018-02-09,2018-02-28,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
121,5fc94c7beab151fb539d0ed9,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-319,2018-02-09,2018-02-28,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
122,5fc94c7beab151fb539d0eda,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-326,2018-01-19,2018-02-07,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
123,5fc94c7beab151fb539d0eda,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-326,2018-01-19,2018-02-07,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
124,5fc94c7beab151fb539d0edb,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-333,2017-12-29,2018-01-17,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
125,5fc94c7beab151fb539d0edb,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-333,2017-12-29,2018-01-17,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
126,5fc94c7beab151fb539d0edc,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-340,2017-12-08,2017-12-27,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
127,5fc94c7beab151fb539d0edc,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-340,2017-12-08,2017-12-27,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
128,5fc94c7beab151fb539d0edd,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-347,2017-11-17,2017-12-06,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
129,5fc94c7beab151fb539d0edd,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-347,2017-11-17,2017-12-06,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
130,5fc94c7ceab151fb539d0ede,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-354,2017-10-27,2017-11-15,32regularblanco,5fc3f66e30024fb085af64b4,panela premium suaje,millares,21685.0,5.0,108425.0,5fc3f66e30024fb085af64b4,panela premium suaje,suaje,Panela premium recubrimiento interior antihumedad,regular,32,blanco,164.7,61.2,0.0,N/A,1,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
131,5fc94c7ceab151fb539d0ede,5fbb2a25169e8c0534716100,ordenProduccion,abierta,3685-354,2017-10-27,2017-11-15,26N/Akraft,5fc3f6b030024fb085af64b6,panela premium separador,millares,2720.0,5.0,13600.0,5fc3f6b030024fb085af64b6,panela premium separador,separador,Panela premium recubrimiento interior antihumedad,N/A,26,kraft,29.0,29.0,0.0,N/A,0,5fbb2a25169e8c0534716100,Rodriguez  ,Rosario,facturaciones@covadonga.com.mx,Aldana,No. 43,Texcoco,Estado de México,56170,CCO810311660,cliente,CREMERIA COVADONGA S.A. DE C.V.
132,5fc951a8eab151fb539d0ee0,5fbb56b3cfeb74a0ee851d57,ordenProduccion,abierta,0000001449,2020-09-01,2020-09-04,32N/Akraft,5fc9425462e33f09f0bd8a30,CAJACHAROLAOW1D,millares,22000.0,0.4,8800.0,5fc9425462e33f09f0bd8a30,CAJACHAROLAOW1D,charola,"Charola carton 23X22X7.0""",N/A,32,kraft,61.4,59.1,18.3,N/A,0,5fbb56b3cfeb74a0ee851d57,Intermuebles,Modulares,mobiliario@modular.com.mx,Av. Lomas de sotelo,No. 1102 Piso 2 202,Miguel hidalgo,CDMX,11200,IMA191187OO8,cliente,"Intermuebles Modulares, S.A. de C.V."
133,5fc951a8eab151fb539d0ee0,5fbb56b3cfeb74a0ee851d57,ordenProduccion,abierta,0000001449,2020-09-01,2020-09-04,32regularkraft,5fc94dc862e33f09f0bd8a32,CAJAOW2D2,millares,123000.0,0.4,24600.0,5fc94dc862e33f09f0bd8a32,CAJAOW2D2,caja regular,"CAJA CARTON 23x22x78""",regular,32,kraft,77.8,61.5,200.0,CIP,0,5fbb56b3cfeb74a0ee851d57,Intermuebles,Modulares,mobiliario@modular.com.mx,Av. Lomas de sotelo,No. 1102 Piso 2 202,Miguel hidalgo,CDMX,11200,IMA191187OO8,cliente,"Intermuebles Modulares, S.A. de C.V."
134,5fc951a8eab151fb539d0ee0,5fbb56b3cfeb74a0ee851d57,ordenProduccion,abierta,0000001449,2020-09-01,2020-09-04,32regularkraft,5fc9411162e33f09f0bd8a2f,CAJAOW1D2D,millares,106000.0,0.2,21200.0,5fc9411162e33f09f0bd8a2f,CAJAOW1D2D,caja regular,Caja carton banda pegada 23x22x78,regular,32,kraft,60.0,57.0,200.0,CIP,0,5fbb56b3cfeb74a0ee851d57,Intermuebles,Modulares,mobiliario@modular.com.mx,Av. Lomas de sotelo,No. 1102 Piso 2 202,Miguel hidalgo,CDMX,11200,IMA191187OO8,cliente,"Intermuebles Modulares, S.A. de C.V."
